"","ID","E1","E2","E3","E4","E5","E6"
"55",494,407.469973765019,116.869727067377,206.335342540592,576.5692493952,1443.92703709511,378.78765443482
"56",1395,734.652747629086,428.325364097517,584.264656146166,763.657549361023,1072.61824883761,291.003747251823
"57",1362,409.980436758354,1201.68829354498,1027.56088555653,1680.7046883982,1406.66710325692,1334.23618607938
"58",131,-507.656498303941,27.3765137001027,701.766641708029,645.227041640586,1023.79157259178,606.299031657367
"59",1212,60.2555420908851,243.30087514943,967.558194516728,714.089447821966,-374.153555290482,-347.283010008557
"60",1216,1449.38199100544,995.296681021549,316.553243641799,757.826583350284,2199.9064085054,236.576041712865
"61",414,197.160104131302,546.368855166289,166.568229790404,62.1310738874234,1112.80924695956,189.193916140651
"62",1330,83.6653978548929,436.543443134428,225.727462787079,401.374058621545,1329.21253180285,-734.479349738116
"63",445,753.590181737189,1652.20105785247,288.456951104209,45.7025936742136,2659.88986988964,352.260745129289
"64",890,990.276433329079,825.806900068101,1768.96980649181,-866.227153091682,1424.71578026701,-483.173286989253
"65",1260,736.617521407702,-420.795626511866,401.869041659738,1193.46168297725,819.8003832764,887.385410444433
"66",1078,902.954304258397,143.713116279505,-764.292322046347,1041.89250485905,135.427781371749,929.473328447944
"67",1344,927.293056075516,-226.527188933814,1045.479722009,957.98193733102,785.589194892566,888.715238335528
"68",903,411.592752717401,1064.3796760259,-435.5927901899,667.903547247945,1443.30422577088,436.952932689118
"69",476,1980.88283036047,1235.01830303462,562.2154670078,863.937038051577,1045.10800230289,812.218547315751
"70",712,184.615111235118,162.72165512642,-31.1241876113854,743.36970558585,879.272731925407,1273.32064295342
"71",1358,706.666520506396,1284.24674176531,842.204192863508,607.502034293804,1196.44954902098,1111.34783460551
"72",795,547.823645393599,-289.494214111593,744.264178138822,1994.95332893334,995.931451825313,452.474038188899
"73",755,1082.72306939288,-136.973241556059,-303.867866042568,1314.49986409084,1185.95344001675,394.961801196538
"74",775,-12.3972524346475,499.181408202105,1552.76370665184,744.53139210772,1783.88820145477,1918.21874452325
"75",1122,-597.735373065226,586.455527519666,822.016110829639,315.179944616901,406.941086223611,1395.61036319491
"76",592,204.984634510073,-379.947041593122,792.723359933496,297.601869497071,1621.16098473828,215.344942003162
"77",415,-253.815634667281,-17.4095764754304,135.3685261764,-226.50172919066,978.975173035101,1021.76370444032
"78",357,816.189694640378,526.979838465994,-262.928292487386,1269.44334527819,1399.36049446526,163.90126837297
"79",1121,143.27382537047,718.873316466324,1313.14784495422,-24.1099136284894,1514.46707058357,411.607892470407
"80",892,1161.05235930925,105.163326252082,457.743876012615,501.080100110518,677.146531744021,1006.87718011297
"81",556,381.824647403756,638.848234526334,77.1012792466171,992.324795545574,98.8796408695315,584.834299003094
"82",91,961.55963591364,746.80756436744,1180.38151826646,1760.69205404334,985.07305577538,-117.223660742207
"83",548,687.580534562396,1112.94379429703,1035.094215051,47.1694041307783,1312.57602966652,1468.12795285213
"84",1323,632.787681427017,730.591662011552,442.726610277615,1006.93163255704,231.204724732813,883.244675538753
"85",1377,-94.9525815066185,-655.169979584282,864.252582477734,-122.599852940168,1862.9122028167,392.329716804012
"86",359,572.048611865111,345.390433201852,1005.61201499044,-317.384437915156,1487.57601290195,623.748608594555
"87",1052,1235.06095331474,-312.313570425309,1551.51144760398,-237.149076481866,1122.49978608147,713.968320381609
"88",774,-150.725231008767,202.453322463352,473.202921088632,193.795451708383,-409.324418987494,139.653012574187
"89",736,421.922267654742,1057.50913298188,718.089972319959,376.677246379021,1046.82897609055,2594.66900787457
"90",644,924.909185649126,-771.470584338704,1055.25001159402,512.094411034683,648.873864763249,965.089558296409
"91",788,-257.317252843733,1316.98720364213,-243.128847359228,683.417101302522,623.812353564214,1633.07858462963
"92",1081,731.728695124795,67.0546556005461,289.227749003484,857.150270262023,1247.97029653455,2059.50383159532
"93",1090,1215.8295076362,-126.899022450106,182.472931938854,949.272175004938,1660.20054552014,815.268570545476
"94",1033,285.093972574551,1099.80012012088,446.642018000412,-12.3836959154388,283.750250321155,1890.83800250954
"95",560,1289.45400372928,922.414385269636,120.401169652826,989.990094841508,1045.27691422278,450.158924089543
"96",1268,-218.158457571186,316.582475301552,182.358046362809,-202.749687037375,1074.27931885589,-9.46203015342917
"97",607,1281.04754736444,NA,1167.82114789325,130.071556702787,1045.02965650729,314.677264695328
"98",727,680.668194912572,923.135344684006,1362.43978538164,432.639524114371,355.167009707782,680.182391610564
"99",1024,95.0435293039349,1118.61627961221,504.089038869726,1422.41973792972,985.596465142582,546.964136504121
"100",1004,1413.20651393846,-245.607545740632,726.505048047292,NA,1721.39114315962,996.452711437942
"101",40,682.034586739129,782.125045619714,356.935288169857,646.949938696005,1393.63976854023,-311.459488988703
"102",881,1113.0099298354,-299.554831982131,1132.54674133553,2030.35256578743,1116.13042693579,-45.3794275017157
"103",922,285.711667646381,1627.30358167327,705.122841288453,1045.98804184442,1911.17047603002,1483.45258364646
"104",1390,1293.29087116005,689.144278154384,754.758792638519,889.557027773742,584.66299191966,787.768020749089
"105",569,1116.62435834487,-951.787593536737,630.532766761084,1241.54649200437,624.213524417911,-160.337003235607
"106",826,1761.71182708958,-451.900028481705,967.939755301337,1739.73495200993,1643.6800314253,1010.53856570137
"107",767,680.716063269886,-459.172495904829,1273.94080837492,393.812530928457,2159.6871850386,1246.84373735277
"108",1107,707.238123479072,-625.105826474554,175.41824344932,1232.99270963331,1305.81438005792,-155.625199661551
"109",270,577.248315251449,770.235620783296,324.432693681656,244.119352264786,1141.93709661015,2253.50771622765
"110",67,398.872124838359,1122.89885881568,1357.29663811111,-403.34508008752,838.880687216727,218.662751846925
"111",406,1181.55566361637,-318.925692831375,2235.7223839632,970.969225119921,1626.20599341672,921.181265595396
"112",1218,1247.18375953594,375.733373183385,1231.20227047737,666.724402911149,476.593926853502,845.515416570899
"113",1053,952.392890917713,1003.09889223368,820.554633627743,1015.84230274044,1135.4262387954,466.805697793047
"114",650,-328.327472107655,-155.291632156307,13.9170315552747,-569.370429578817,1381.05545796419,126.930077235505
"115",373,210.726491988331,-503.995417546056,484.101158345906,427.971635123291,901.165160153486,364.260071853991
"116",388,1317.90153570964,485.972660741009,721.88492978199,-325.634645814254,745.06165368875,278.041292049231
"117",57,-79.4277602550389,1548.21162890734,294.699557872264,332.201010113667,814.646431916165,882.894282465058
"118",141,829.649319020955,0.726318032083213,1214.65094228,-147.091148157201,439.652868512995,431.725275594687
"119",298,722.563214892176,-627.047293283681,987.987455224432,1089.51042334502,1711.94693243698,389.92686812717
"120",358,794.096794583808,-841.359806392971,1367.0986260639,NA,688.992178455587,2056.54880569606
"121",36,189.665465134142,789.775474687494,1475.04399335025,113.741919675449,718.907038066987,1013.02881833271
"122",1347,147.257268567784,666.098009124561,1135.52584431347,816.004858121988,2140.07945831065,1249.8150755143
"123",181,-288.957079298332,-151.636126139633,-203.43207248785,240.47376578576,1303.92097001178,724.397941039445
"124",537,358.779164976956,1166.09056683295,1282.05768272509,977.7622320839,704.42003010072,118.859448454966
"125",498,1821.70567452962,-709.215600265786,1169.11752158214,363.274669325651,891.61178238366,94.8071162334694
"126",810,1144.06009845381,-338.505454588162,-300.370131045026,-602.741650256155,1393.44209567024,293.758963790088
"127",243,709.830476666565,1273.83765800541,1112.59478967213,1295.73640961404,1433.69738498219,1362.12097760145
"128",6,-146.697620426808,365.21047849474,1115.25858593635,588.891566997616,1848.97327558886,387.153776058269
"129",920,293.500501447282,423.651003181076,902.620102309954,-263.90507674856,418.663302305204,-203.888494173028
"130",334,880.172194197897,-358.814176870185,-621.498389660921,741.807340702273,583.276935263628,-670.729183473182
"131",867,-160.759679668775,-300.149999845195,1007.41984017481,352.807602321527,1939.61560210402,21.1070462933371
"132",149,1185.50793877866,-31.0252827106329,618.843302713634,530.909224384925,883.188912379318,511.576673540616
"133",1010,865.654512075177,1359.31909050734,613.094017194312,724.116745330087,1266.57325982833,4.25875800780636
"134",975,374.776640870857,659.017697151415,613.459857566508,-489.985740508899,543.280428760811,-641.106983152796
"135",1129,760.743536039796,715.740149872008,1982.06981233526,890.880939633873,1373.14679149041,1379.39030985705
"136",716,663.717316640815,451.022513014569,876.323662673829,350.404095436558,253.128301793995,986.205872488089
"137",1126,179.443142278657,1009.69324525117,1058.2974305868,1058.51862932284,1307.64297422694,15.6394337013709
"138",547,1169.05870435812,600.954025558582,528.318019871597,116.308117881351,854.393305701096,-357.597036234996
"139",653,-117.570937390829,609.488935036673,NA,951.850568576198,1091.68490892353,-504.8053626274
"140",798,994.806503622937,1555.59367332732,1847.84161133365,985.379804071602,730.35192428247,-60.4687566613547
"141",268,570.330135887759,818.705708732414,121.20712887906,1080.68809098016,-35.7616012659956,1165.45758894958
"142",1274,665.428525293343,-361.685185398151,1238.44371332308,851.513407759924,541.330390705104,576.882959258881
"143",475,73.5238820793959,823.042757068906,268.543132634622,948.35605683964,969.496884577533,1137.01514822691
"144",262,1391.49670445808,1083.78901633243,305.805556065725,1122.86899297959,-437.259383001652,566.584642099351
"145",1291,754.352272165392,1675.1207553835,1123.90531462138,965.044492755019,-0.0945116106630621,363.408170980951
"146",294,711.114953861148,1051.94099984431,625.568169031805,923.902271153163,999.168224979005,-86.4118007669908
"147",783,1061.76092230613,-68.4249171936477,1409.99208939595,498.763679125903,1363.28991489832,1018.66630532817
"148",39,695.193906004127,42.4753553173105,-371.315896346987,972.947579011336,648.329186891017,5.90233342565693
"149",1235,329.834956895461,488.875015088559,1576.16399559047,715.278009423127,607.328879666931,1437.21420659348
"150",450,-671.430499719278,439.743147966056,1001.42969688737,-138.07840883697,1225.37440659203,964.633083604769
"151",482,349.878213128384,309.987741589976,1143.99087255972,1239.74279963775,1086.93657815575,806.726549863185
"152",80,1420.07842620549,948.833763900514,827.813161939792,295.16000551838,1523.39460272661,201.004427329834
"153",132,1435.93527785504,-166.146065385343,-154.577655933168,777.845996375058,1084.85456866716,1457.37989261971
"154",561,718.20913800501,1328.14833959576,657.642090736762,226.330158094614,-47.5277680321032,1302.99776495035
"155",1241,482.222275077298,1529.89941384285,450.012540560564,455.676049676328,-641.939252336747,698.599100528488
"156",622,746.759613750476,459.4139691813,1531.43656380217,838.238779977054,482.304331535774,56.8320074515934
"157",13,321.278992821049,334.008783419874,797.470240689467,281.213999803891,649.386856880324,929.431860964977
"158",516,657.283833222102,-55.0265235886115,1113.27869225777,-85.8688777909648,1002.93673223196,744.569582887937
"159",911,746.76740936211,332.242753044843,1353.627664766,936.759384670779,466.856917493052,1185.75062452045
"160",865,1239.97868303905,1575.67656521583,580.633840946722,546.257226575889,-150.937402330902,-173.777718748109
"161",578,1284.67520401516,-257.197488136632,799.586251603213,-258.118605625472,931.887123555539,410.201431036518
"162",33,1169.45646447852,-561.029471163898,1426.31199759084,1091.95391022411,1617.57746583924,215.394468122902
"163",108,930.014277832571,669.38911596039,1227.46518471496,1309.7042374951,-74.3784233356799,1020.09924960512
"164",86,363.947826403115,848.122197503947,758.969466531644,562.1019345821,1432.58880545371,1380.82600708132
"165",332,827.769001884228,662.144236803565,1743.66951735919,1818.42041972703,1445.81644842055,2409.48189959929
"166",722,234.3199807447,22.8302342184866,1305.52101243575,895.074345088674,-276.801056034705,1508.15308216634
"167",1296,461.794947565809,458.121209375944,NA,621.730093951515,1165.73466661468,1608.73329960951
"168",1192,147.53032874926,-187.346930049145,161.10914511146,1265.77032123107,1724.62765399308,-225.112089711363
"169",342,323.361560954616,12.7818119456142,692.758373535332,20.817913953222,380.340350355514,365.014461766871
"170",355,423.941217525545,339.794501359522,NA,2018.35983112446,696.291494894851,1950.5573865253
"171",224,-117.066636930992,1338.58267014647,725.448135589402,366.510112991307,1775.6715690672,779.275572174131
"172",400,1044.57201149089,-195.853811394819,35.8480676196122,745.655306784989,206.924576461642,579.407087429739
"173",693,602.042850092422,988.778654237861,990.694306148405,182.382676187165,675.001122945472,-238.189762086845
"174",264,-323.348346187004,-12.4672783987723,1486.84678639438,404.75729737708,-357.552888470789,1015.67960320618
"175",1130,-357.542781404945,335.465734121471,633.112075001121,1023.53937230586,612.570216866543,394.708772827678
"176",483,-523.411192645473,921.877018895714,-397.417751250393,1241.21869697783,1403.32462650234,848.486027603008
"177",408,-536.606189579475,548.62765767884,424.084758117836,-6.31073963790993,729.361215929234,1368.04990993619
"178",643,630.842487651557,734.077209765856,330.787537242009,798.836530020747,1707.67508270428,233.474270595096
"179",895,-240.181869794757,1292.48168467352,1421.27661684237,523.924369332298,1913.04849392147,1037.08315863966
"180",382,949.054680124955,1555.85410451557,1181.16926463,702.031113954949,635.689153705845,1292.41666610505
"181",558,719.765139979901,1505.73739484154,225.934854743299,1179.59086869127,1173.76066533033,173.930728862719
"182",1354,-111.436994707044,-526.247222905021,1464.6869714698,1509.7241186763,1032.00212825843,1463.61672062631
"183",583,524.266424432733,511.58077834298,784.358942962068,-149.936035091838,521.853030421239,1281.28123487546
"184",690,18.3744427979342,1317.98396690021,-448.581785503538,461.558935690621,1560.00909933666,708.130565706892
"185",728,-0.0977569217646987,2245.11578451144,456.453752534251,2015.46905219708,2526.16834593835,-402.285344996479
"186",1378,770.308152476758,721.289951439039,-600.843958664038,550.075498451822,2161.11101224306,1347.88413805741
"187",215,-79.4690978418945,NA,-19.3751657365168,-91.6607176786931,549.107680905626,902.134430834263
"188",1236,527.030146799204,400.155205523375,1566.13972001697,318.646162779497,1568.8612556289,606.714544291967
"189",706,654.600083009616,-794.949645171495,126.522627759657,644.617847430163,2582.98616405653,884.947439702826
"190",905,961.496844531365,-472.84997350495,699.760988199265,813.440498888243,1181.56121399356,172.545087615589
"191",346,591.225692636103,1433.70545058085,-356.029122291142,476.876920268578,1453.83169887878,1053.51515217723
"192",757,-45.0576740519188,495.126562693468,945.08613325437,621.77990753707,707.991405357991,382.819754864192
"193",1346,-33.7854811419213,1304.7630591316,465.010027092428,1370.39325088235,1008.60106762414,542.889869574546
"194",1256,415.525291039819,284.151602083601,1341.88605083528,989.59915802968,1300.30696264644,1476.74416746558
"195",593,-317.621187914866,-165.446118889061,1160.08020810655,579.68160196459,1162.77969185107,1146.02820503378
"196",43,739.999936371512,1001.90977705959,244.428509714875,998.435393360502,761.300337558997,1533.21306027293
"197",744,389.613302003344,955.536938257499,-6.61707958073123,994.132293919701,1030.55660038201,-47.1108002001537
"198",724,293.508410118563,-15.6741630397293,1789.34448288468,-446.786014777198,1476.88529922708,343.414982979332
"199",710,299.451095373582,893.563022265304,890.428231986933,-71.6172226833629,1436.53790196482,1439.38903235793
"200",832,1467.36337942337,-36.9258511368861,567.042304170611,509.715153023488,1220.56588807931,1543.82697568763
"201",41,567.434497559523,554.291397728194,428.602791529278,900.184592128717,793.763032109979,991.092110318279
"202",458,459.375704111534,208.127348415303,1165.92771656649,-63.9704940752887,1339.11862770866,1224.89369291993
"203",925,671.181265578687,1299.29797317161,755.685537882332,339.883051887445,597.972001253156,422.012173965907
"204",1342,108.683871726996,41.459802500446,1104.00829883629,132.286821275645,1060.1578136987,439.365991889661
"205",253,1314.08515629503,1063.33086165261,379.702792780883,358.510273857076,1561.20570606219,464.84464773791
"206",338,11.441678205108,-120.476774315307,650.076048197281,-44.201431925424,678.244751177531,757.992194557058
"207",197,1059.89216735654,-5.3613173215935,957.614118943304,412.707875345052,397.487097892079,1066.21728902618
"208",534,831.157949300529,-978.552020110833,1558.4889796818,576.000064486457,-311.074775909262,833.333074047738
"209",577,67.7513027593671,415.548958975628,-60.1958501734241,356.177575609044,533.663090107038,675.595368151218
"210",261,571.94038661551,782.730604632962,990.41061003847,632.8680284999,617.931312149588,1152.10465692051
"211",896,871.551952637772,319.519911327462,536.329085011687,810.335303539631,1256.76022132476,1708.97829069823
"212",772,-66.701049956763,2.38440089845164,-154.39143495692,771.661525384709,1393.7090743534,1808.77183165918
"213",675,829.054357509373,1430.11759124663,814.862487600754,-395.863228188814,333.400252046477,1623.59589102346
"214",1065,1205.54704705548,1027.32871606191,855.097740205801,1281.41081288917,820.990849864222,-419.383312710439
"215",742,54.3907731761566,1394.21505999927,911.845624927645,1404.73479068771,431.116579097267,225.570048163224
"216",1089,84.5004676658342,1376.83649310636,1163.77244700542,1442.7507255786,697.153059577154,1469.65040175912
"217",1105,1637.86188282932,-147.596910693834,318.942108109549,466.035780207964,1934.35481552227,-454.154876180125
"218",208,554.353328172854,697.224568847026,600.570220785348,887.458340069936,158.516800761804,439.922853595217
"219",252,1404.30249118433,397.126684118158,640.044331489603,193.39675874249,1907.06240894941,-497.16808566343
"220",916,277.938605116939,901.089737150039,1021.28458661774,428.764479647267,1090.58166833032,676.677831996575
"221",1339,743.924285825987,375.771979151126,669.246620846667,1783.8704333949,966.653642049931,698.677913938639
"222",737,1556.65462055027,-509.542544009509,233.167686282228,-129.227804089717,439.831486247006,-419.761011673601
"223",1224,526.939576812868,447.460831392447,1167.65735451466,917.086518614748,1222.21069856494,-72.5808783619742
"224",302,621.024014203872,1472.96229713379,1244.29912603384,930.527065164874,-431.304612621021,1319.52569648813
"225",805,1209.95822603551,618.813200132391,604.812831021573,-359.150924329363,1337.84724054947,1296.1287651165
"226",636,-76.46581110301,-487.394485621372,282.748224236051,598.611728520959,886.012821480535,1191.16986031572
"227",708,396.357901570794,364.901221324099,602.909036267614,NA,813.642794357877,799.959418052071
"228",1187,280.443001316284,1070.83653650538,1470.16554184639,513.900137051163,301.156848991286,524.58549813518
"229",467,1619.72499379959,NA,1283.14241112953,1698.90665717885,830.51175626921,67.7000074903433
"230",314,392.809555921707,34.8889780840784,815.569131463809,1260.85746591585,2001.84649026807,798.197770258706
"231",457,1206.21235199282,-355.817532256911,349.853729852844,0.374623800848553,809.904562509292,654.468519260286
"232",1002,565.367972038163,460.45212983211,389.266731747021,237.294142408713,203.445420085164,1047.95902180348
"233",277,-379.255393971769,459.052853106968,1046.68436761475,993.900275490474,1615.30328364897,825.933424643935
"234",913,1020.23324257263,1211.74380420412,-51.6331777754725,-223.819390616891,33.2155353509344,1289.47114253079
"235",689,-8.93353085088847,-646.792111358707,-214.885456371495,1159.82215444158,232.044029285569,625.421706585791
"236",170,29.2571073144326,-258.723250545563,937.816975143863,314.143687183587,1273.82940668275,505.303933688975
"237",956,1131.3711192839,494.030358091133,1012.39286858779,1547.37057277352,2148.5864339415,1476.06396309947
"238",339,663.562862580963,75.2777863124279,211.803109263147,1341.27652334455,1173.48973364772,1145.29454962717
"239",778,NA,-251.643104563257,1233.22506950698,646.762739030937,881.427354740195,-227.218324825363
"240",322,1233.38918720498,-278.254955435861,164.808586985415,172.578915780237,2585.04004307713,729.962032717419
"241",53,156.985503910811,218.057409100516,640.606516640484,-686.633621837484,960.51548790684,-744.230925857298
"242",391,293.305834343004,600.866236204967,545.181457077529,2233.21341156336,769.406874376514,728.386386000887
"243",25,259.429229283351,489.246793815009,-524.042654648076,751.310887802809,1374.61582887075,521.370473721632
"244",155,1186.93179724483,1357.42314465419,479.276962602573,-206.953259723091,1099.55721527023,478.75707007005
"245",951,-1160.18283841936,616.100643783982,1419.8228082425,350.688598400655,1134.43730597334,352.844770067845
"246",700,191.847574614727,NA,904.84373176844,962.871959217089,1432.61229228748,561.135630408403
"247",553,692.696873699943,394.383158357226,-204.18050366954,289.633652161609,2428.75431401738,1307.72015599768
"248",527,1118.97294882728,1035.89100289382,354.831555382019,470.415119569699,1457.76029275535,1013.37879868848
"249",849,195.975144680107,302.443020204535,1964.72742516386,591.814884782949,1890.04665967447,NA
"250",219,1673.2506463496,391.634654140619,741.788143598173,595.158180453433,1104.80114387745,-721.128254669088
"251",147,277.331400709493,14.3553964949987,487.452381695636,1146.5392307931,639.880474654114,551.943986843737
"252",152,1200.07635889666,581.765487665796,-59.3373995355306,222.196103710427,1408.47420774767,1492.03316810119
"253",157,1657.8668961265,-336.899901862655,42.1180313751655,-6.53366973785126,1137.46556977476,1143.67048764865
"254",1116,597.228417273126,787.530692567307,1193.02994810896,715.883529438886,-548.430115724963,1225.65104227202
"255",375,NA,-11.6224439080013,313.228629572734,-365.819801672412,693.513741680621,2016.39882171472
"256",1152,512.144144394119,415.509223972502,724.946157397157,476.024632903341,1683.24953082501,384.993520292447
"257",135,541.395583838951,305.093985944104,449.733853890914,47.2736561892177,1973.64078290657,367.138853570973
"258",1196,590.740234045384,-71.2596378785519,787.375449819333,606.616108367463,909.631516388026,188.253363381255
"259",470,865.933250536525,-461.316132745226,268.518208181697,523.427004405807,473.034917724839,913.306721610453
"260",668,1009.66216298589,233.256260913143,1370.65210272341,1451.41615980855,1102.13436063354,1168.70073046826
"261",330,633.974784377617,886.381964457088,NA,346.333484869238,173.679400137375,-156.993798278608
"262",1269,155.311333977585,261.910637575481,770.628741342176,648.743070383834,1076.49512847649,-26.5673002101108
"263",1231,1044.07365776327,455.305183217274,218.79098188506,1233.82818959869,605.382759986746,1809.76132475196
"264",1167,-437.719007971396,-74.0132896245808,740.215141630159,723.949920878648,2017.50812779341,460.605725066552
"265",719,-630.852853245418,401.79920571009,1037.66823163006,120.338024631203,1440.78736361895,2083.75639580102
"266",310,400.032634069262,276.321032429712,1835.5759463301,-273.800448848994,1105.60947798234,327.427592656446
"267",265,797.406079059774,-207.08861148231,NA,87.2497857563604,202.364948647099,-956.96997493386
"268",817,-229.020550188754,544.499739805024,-437.961469649402,877.497750733449,2086.24733575683,525.437023059297
"269",612,969.896420142606,1080.77444692735,-424.077543607208,613.006503482912,1103.36750505614,337.470989770704
"270",531,313.454280539737,146.198681917844,1254.99014153935,229.315089635813,242.754072350813,223.44555018418
"271",868,1674.02011761225,-226.192219853216,1534.81389864211,1233.0478131608,908.41879777539,-774.087288137462
"272",557,907.111306050666,979.18284224585,115.49737836623,947.674678957727,244.275365419741,229.651704652095
"273",1137,-71.1516698803592,631.631078799634,204.820369647736,500.316821707615,1145.57201579941,1632.82003470265
"274",327,1238.08779948697,335.089615514344,544.077812006257,133.476251131987,1670.53087345863,952.850021843151
"275",1106,36.9480607960753,0.150132227941981,298.532631599836,771.284567221811,1192.27914205363,368.992796143711
"276",19,513.96054432624,1268.89892986623,-234.317506584232,1043.68089855116,1111.92600740426,-265.484055120525
"277",1278,-319.706567131989,-234.911901927599,280.14764280457,1004.83199643408,655.887047923172,NA
"278",116,347.152218924641,1068.53743802623,415.6859360374,669.508901961711,419.053814392546,-809.368093720982
"279",336,1088.41033337862,-214.512415144141,1249.42484965465,608.422149112762,917.436866097974,1076.56503962476
